iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
ARM,Asia,Armenia,12/11/2021,342405,290,287,7788,21,17,123146.358,104.299,103.22,2800.963,7.553,6.114,0.62,,,,,,,,,2448853,7135,877.419,2.556,6542,2.344,0.04,25,tests performed,,,,,,16016,,,,,5760,5340,0.192,,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,2780472,,,,
ARM,Asia,Armenia,12/12/2021,342538,133,259.286,7802,14,17,123194.191,47.834,93.252,2805.998,5.035,6.114,0.6,,,,,,,,,2452472,3619,878.715,1.297,6586,2.36,0.039,25.6,tests performed,1452374,869750,582624,,,16305,52.23,31.28,20.95,,5864,5498,0.198,,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,2780472,,,,
ARM,Asia,Armenia,12/13/2021,342604,66,255.143,7819,17,18.286,123217.928,23.737,91.762,2812.112,6.114,6.576,0.59,,,,,,,,,2458039,5567,880.71,1.995,6523,2.337,0.037,27,tests performed,,,,,,16148,,,,,5808,5540,0.199,,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,2780472,,,,
ARM,Asia,Armenia,12/14/2021,342765,161,243.857,7845,26,18.143,123275.832,57.904,87.704,2821.463,9.351,6.525,0.58,,,,,,,,,2465840,7801,883.505,2.795,6426,2.302,0.034,29.4,tests performed,,,,,,15701,,,,,5647,5424,0.195,,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,2780472,,,,
ARM,Asia,Armenia,12/15/2021,342977,212,215.571,7856,11,18.286,123352.078,76.246,77.531,2825.42,3.956,6.576,0.58,,,,,,,,,2473411,7571,886.218,2.713,6401,2.293,0.031,32.3,tests performed,,,,,,15254,,,,,5486,5308,0.191,,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,2780472,,,,
ARM,Asia,Armenia,12/16/2021,343157,180,198.429,7874,18,18.143,123416.816,64.737,71.365,2831.893,6.474,6.525,0.59,,,,,,,,,2480480,7069,888.751,2.533,6495,2.327,0.027,37,tests performed,,,,,,14807,,,,,5325,5192,0.187,,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,2780472,,,,
ARM,Asia,Armenia,12/17/2021,343350,193,176.429,7885,11,16.857,123486.228,69.413,63.453,2835.849,3.956,6.063,0.6,,,,,,,,,2487029,6549,891.097,2.346,6473,2.319,0.024,41.7,tests performed,,,,,,14360,,,,,5165,5076,0.183,,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,2780472,,,,
ARM,Asia,Armenia,12/18/2021,343506,156,157.286,7893,8,15,123542.334,56.106,56.568,2838.727,2.877,5.395,0.62,,,,,,,,,2493301,6272,893.344,2.247,6350,2.275,0.025,40,tests performed,,,,,,13912,,,,,5003,4960,0.178,,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,2780472,,,,
ARM,Asia,Armenia,12/19/2021,343636,130,156.857,7899,6,13.857,123589.088,46.755,56.414,2840.885,2.158,4.984,0.63,,,,,,,,,2498198,4897,895.099,1.755,6532,2.34,0.024,41.7,tests performed,1546632,903661,642971,,,13465,55.62,32.5,23.12,,4843,4844,0.174,,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,2780472,,,,
ARM,Asia,Armenia,12/20/2021,343708,72,157.714,7903,4,12,123614.983,25.895,56.722,2842.323,1.439,4.316,0.64,,,,,,,,,2504130,5932,897.224,2.125,6584,2.359,0.023,43.5,tests performed,,,,,,13177,,,,,4739,4772,0.172,,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,2780472,,,,
ARM,Asia,Armenia,12/21/2021,343845,137,154.286,7914,11,9.857,123664.256,49.272,55.489,2846.279,3.956,3.545,0.64,,,,,,,,,2510886,6756,899.645,2.421,6435,2.306,0.023,43.5,tests performed,,,,,,12888,,,,,4635,4700,0.169,,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,2780472,,,,
ARM,Asia,Armenia,12/22/2021,343997,152,145.714,7921,7,9.286,123718.923,54.667,52.406,2848.797,2.518,3.34,0.64,,,,,,,,,2517771,6885,902.112,2.467,6337,2.271,0.022,45.5,tests performed,,,,,,12599,,,,,4531,4627,0.166,,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,2780472,,,,
ARM,Asia,Armenia,12/23/2021,344126,129,138.429,7936,15,8.857,123765.318,46.395,49.786,2854.192,5.395,3.185,0.64,,,,,,,,,2524007,6236,904.346,2.234,6218,2.228,0.021,47.6,tests performed,,,,,,12310,,,,,4427,4555,0.164,,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,2780472,,,,
ARM,Asia,Armenia,12/24/2021,344261,135,130.143,7939,3,7.714,123813.87,48.553,46.806,2855.271,1.079,2.774,0.65,,,,,,,,,2531091,7084,906.884,2.538,6295,2.255,0.02,50,tests performed,,,,,,12021,,,,,4323,4483,0.161,,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,2780472,,,,
ARM,Asia,Armenia,12/25/2021,344379,118,124.714,7942,3,7,123856.309,42.439,44.854,2856.35,1.079,2.518,0.67,,,,,,,,,2536741,5650,908.909,2.024,6206,2.224,0.019,52.6,tests performed,,,,,,11733,,,,,4220,4410,0.159,,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,2780472,,,,
ARM,Asia,Armenia,12/26/2021,344481,102,120.714,7943,1,6.286,123892.994,36.684,43.415,2856.709,0.36,2.261,0.68,,,,,,,,,2541410,4669,910.582,1.673,6173,2.212,0.019,52.6,tests performed,1626738,934028,692082,628,,11444,58.51,33.59,24.89,0.02,4116,4338,0.156,,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,2780472,,,,
ARM,Asia,Armenia,12/27/2021,344540,59,118.857,7950,7,6.714,123914.213,21.219,42.747,2859.227,2.518,2.415,0.67,,,,,,,,,2547957,6547,912.928,2.346,6261,2.243,0.018,55.6,tests performed,,,,,,10493,,,,,3774,3938,0.142,,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,2780472,,,,
ARM,Asia,Armenia,12/28/2021,344649,109,114.857,7956,6,6,123953.415,39.202,41.309,2861.385,2.158,2.158,0.65,,,,,,,,,2554745,6788,915.36,2.432,6266,2.245,0.017,58.8,tests performed,,,,,,9542,,,,,3432,3538,0.127,,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,2780472,,,,
ARM,Asia,Armenia,12/29/2021,344737,88,105.714,7961,5,5.714,123985.064,31.649,38.02,2863.183,1.798,2.055,0.63,,,,,,,,,2561961,7216,917.945,2.585,6313,2.262,0.016,62.5,tests performed,,,,,,8591,,,,,3090,3137,0.113,,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,2780472,,,,
ARM,Asia,Armenia,12/30/2021,344826,89,100,7968,7,4.571,124017.073,32.009,35.965,2865.7,2.518,1.644,0.65,,,,,,,,,2569539,7578,920.66,2.715,6505,2.331,0.015,66.7,tests performed,,,,,,7641,,,,,2748,2737,0.098,,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,2780472,,,,
ARM,Asia,Armenia,12/31/2021,344930,104,95.571,7972,4,4.714,124054.477,37.404,34.372,2867.139,1.439,1.695,0.67,,,,,,,,,2573937,4398,922.236,1.576,6121,2.193,0.014,71.4,tests performed,,,,,,6690,,,,,2406,2337,0.084,,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,2780472,19881.4,39.66,32.22,7123.4707
ARM,Asia,Armenia,1/1/2022,344980,50,85.857,7975,3,4.714,124072.46,17.983,30.879,2868.218,1.079,1.695,0.7,,,,,,,,,2575788,1851,922.899,0.663,5578,1.999,0.013,76.9,tests performed,,,,,,5739,,,,,2064,1937,0.07,,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,2780472,,,,
ARM,Asia,Armenia,1/2/2022,345007,27,75.143,7977,2,4.857,124082.17,9.711,27.025,2868.937,0.719,1.747,0.76,,,,,,,,,2578628,2840,923.917,1.018,5317,1.905,0.013,76.9,tests performed,1660256,944784,714685,787,,4788,59.71,33.98,25.7,0.03,1722,1537,0.055,,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,2780472,,,,
ARM,Asia,Armenia,1/3/2022,345036,29,70.857,7983,6,4.714,124092.6,10.43,25.484,2871.095,2.158,1.695,0.85,,,,,,,,,2582664,4036,925.363,1.446,4958,1.776,0.014,71.4,tests performed,,,,,,4803,,,,,1727,1481,0.053,,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,2780472,,,,
ARM,Asia,Armenia,1/4/2022,345126,90,68.143,7986,3,4.286,124124.969,32.369,24.508,2872.174,1.079,1.541,0.95,,,,,,,,,2587828,5164,927.213,1.85,4726,1.693,0.016,62.5,tests performed,,,,,,4819,,,,,1733,1425,0.051,,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,2780472,,,,
ARM,Asia,Armenia,1/5/2022,345255,129,74,7989,3,4,124171.364,46.395,26.614,2873.253,1.079,1.439,1.06,,,,,,,,,2592048,4220,928.725,1.512,4298,1.54,0.019,52.6,tests performed,,,,,,4834,,,,,1739,1370,0.049,,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,2780472,,,,
ARM,Asia,Armenia,1/6/2022,345389,134,80.429,7993,4,3.571,124219.557,48.193,28.926,2874.692,1.439,1.284,1.22,,,,,,,,,2595947,3899,930.122,1.397,3773,1.352,0.022,45.5,tests performed,,,,,,4849,,,,,1744,1314,0.047,,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,2780472,,,,
ARM,Asia,Armenia,1/7/2022,345518,129,84,7997,4,3.571,124265.952,46.395,30.211,2876.13,1.439,1.284,1.34,,,,,,,,,2600932,4985,931.908,1.786,3856,1.382,0.027,37,tests performed,,,,,,4864,,,,,1749,1258,0.045,,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,2780472,,,,
ARM,Asia,Armenia,1/8/2022,345713,195,104.714,7999,2,3.429,124336.084,70.132,37.661,2876.85,0.719,1.233,1.46,,,,,,,,,2605807,4875,933.655,1.747,4288,1.536,0.028,35.7,tests performed,,,,,,4879,,,,,1755,1203,0.043,,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,2780472,,,,
ARM,Asia,Armenia,1/9/2022,345855,142,121.143,8001,2,3.429,124387.154,51.07,43.569,2877.569,0.719,1.233,1.55,,,,,,,,,2609240,3433,934.885,1.23,4373,1.567,0.031,32.3,tests performed,1694518,952813,740489,1216,,4895,60.94,34.27,26.63,0.04,1760,1147,0.041,,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,2780472,,,,
ARM,Asia,Armenia,1/10/2022,345981,126,135,8004,3,3,124432.47,45.316,48.553,2878.648,1.079,1.079,1.63,,,,,,,,,2615146,5906,937.001,2.116,4640,1.663,0.034,29.4,tests performed,,,,,,5392,,,,,1939,1360,0.049,,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,2780472,,,,
ARM,Asia,Armenia,1/11/2022,346224,243,156.857,8006,2,2.857,124519.866,87.395,56.414,2879.367,0.719,1.028,1.69,,,,,,,,,2621280,6134,939.199,2.198,4779,1.712,0.038,26.3,tests performed,,,,,,5889,,,,,2118,1574,0.057,,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,2780472,,,,
ARM,Asia,Armenia,1/12/2022,346513,289,179.714,8010,4,3,124623.805,103.939,64.634,2880.806,1.439,1.079,1.69,,,,,,,,,2627043,5763,941.264,2.065,4999,1.791,0.041,24.4,tests performed,,,,,,6387,,,,,2297,1787,0.064,,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,2780472,,,,
ARM,Asia,Armenia,1/13/2022,346811,298,203.143,8014,4,3,124730.981,107.176,73.061,2882.244,1.439,1.079,1.58,,,,,,,,,2631854,4811,942.988,1.724,5130,1.838,0.044,22.7,tests performed,,,,,,6884,,,,,2476,2001,0.072,,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,2780472,,,,
ARM,Asia,Armenia,1/14/2022,347084,273,223.714,8015,1,2.571,124829.166,98.185,80.459,2882.604,0.36,0.925,1.56,,,,,,,,,2637489,5635,945.007,2.019,5222,1.871,0.046,21.7,tests performed,,,,,,7382,,,,,2655,2214,0.08,,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,2780472,,,,
ARM,Asia,Armenia,1/15/2022,347377,293,237.714,8018,3,2.714,124934.543,105.378,85.494,2883.683,1.079,0.976,1.58,,,,,,,,,2641706,4217,946.518,1.511,5128,1.837,0.049,20.4,tests performed,,,,,,7879,,,,,2834,2428,0.087,,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,2780472,,,,
ARM,Asia,Armenia,1/16/2022,347617,240,251.714,8019,1,2.571,125020.86,86.316,90.529,2884.043,0.36,0.925,1.63,,,,,,,,,2645746,4040,947.965,1.448,5215,1.869,0.049,20.4,tests performed,,,,,,8376,,,,,3012,2641,0.095,,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,2780472,,,,
ARM,Asia,Armenia,1/17/2022,347785,168,257.714,8020,1,2.286,125081.281,60.421,92.687,2884.402,0.36,0.822,1.68,,,,,,,,,2650343,4597,949.612,1.647,5028,1.802,0.055,18.2,tests performed,1761529,973944,784849,2736,,8376,63.35,35.03,28.23,0.1,3012,2641,0.095,,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,2780472,,,,
ARM,Asia,Armenia,1/18/2022,348145,360,274.429,8022,2,2.286,125210.756,129.474,98.699,2885.122,0.719,0.822,1.75,,,,,,,,,2655628,5285,951.506,1.894,4907,1.758,0.064,15.6,tests performed,,,,,,8700,,,,,3129,2882,0.104,,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,2780472,,,,
ARM,Asia,Armenia,1/19/2022,348708,563,313.571,8025,3,2.143,125413.239,202.484,112.776,2886.201,1.079,0.771,1.84,,,,,,,,,2661466,5838,953.598,2.092,4918,1.762,0.073,13.7,tests performed,,,,,,9024,,,,,3245,3122,0.112,,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,2780472,,,,
ARM,Asia,Armenia,1/20/2022,349329,621,359.714,8026,1,1.714,125636.583,223.343,129.372,2886.56,0.36,0.617,1.95,,,,,,,,,2665071,3605,954.889,1.292,4745,1.7,0.086,11.6,tests performed,,,,,,9347,,,,,3362,3363,0.121,,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,2780472,,,,
ARM,Asia,Armenia,1/21/2022,349957,628,410.429,8026,0,1.571,125862.443,225.861,147.611,2886.56,0,0.565,2.03,,,,,,,,,2670883,5812,956.972,2.082,4771,1.709,0.105,9.5,tests performed,,,,,,9671,,,,,3478,3603,0.13,,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,2780472,,,,
ARM,Asia,Armenia,1/22/2022,350897,940,502.857,8026,0,1.143,126200.516,338.072,180.853,2886.56,0,0.411,2.12,,,,,,,,,2676004,5121,958.806,1.835,4900,1.756,0.119,8.4,tests performed,,,,,,9995,,,,,3595,3844,0.138,,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,2780472,,,,
ARM,Asia,Armenia,1/23/2022,351711,814,584.857,8028,2,1.286,126493.272,292.756,210.345,2887.28,0.719,0.462,2.18,,,,,,,,,2680616,4612,960.459,1.652,4981,1.785,0.132,7.6,tests performed,1825382,999891,819841,5650,,10318,65.65,35.96,29.49,0.2,3711,4084,0.147,,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,2780472,,,,
ARM,Asia,Armenia,1/24/2022,352399,688,659.143,8028,0,1.143,126740.712,247.44,237.061,2887.28,0,0.411,2.23,,,,,,,,,2686329,5713,962.506,2.047,5141,1.842,0.155,6.5,tests performed,,,,,,10306,,,,,3707,4367,0.157,,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,2780472,,,,
ARM,Asia,Armenia,1/25/2022,353731,1332,798,8032,4,1.429,127219.767,479.055,287.002,2888.718,1.439,0.514,2.28,,,,,,,,,2694050,7721,965.272,2.766,5489,1.967,0.181,5.5,tests performed,,,,,,9970,,,,,3586,4410,0.159,,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,2780472,,,,
ARM,Asia,Armenia,1/26/2022,355662,1931,993.429,8033,1,1.143,127914.253,694.486,357.288,2889.078,0.36,0.411,2.3,,,,,,,,,2701457,7407,967.926,2.654,5713,2.047,0.222,4.5,tests performed,,,,,,9634,,,,,3465,4452,0.16,,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,2780472,,,,
ARM,Asia,Armenia,1/27/2022,358218,2556,1269.857,8035,2,1.286,128833.522,919.268,456.706,2889.797,0.719,0.462,2.3,,,,,,,,,2710164,8707,971.046,3.12,6442,2.308,0.262,3.8,tests performed,,,,,,9298,,,,,3344,4495,0.162,,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,2780472,,,,
ARM,Asia,Armenia,1/28/2022,361754,3536,1685.286,8035,0,1.286,130105.248,1271.727,606.115,2889.797,0,0.462,2.24,,,,,,,,,2717506,7342,973.677,2.631,6660,2.386,0.289,3.5,tests performed,,,,,,8962,,,,,3223,4537,0.163,,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,2780472,,,,
ARM,Asia,Armenia,1/29/2022,364348,2594,1921.571,8041,6,2.143,131038.183,932.935,691.095,2891.955,2.158,0.771,2.08,,,,,,,,,2723406,5900,975.791,2.114,6772,2.426,0.311,3.2,tests performed,,,,,,8626,,,,,3102,4580,0.165,,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,2780472,,,,
ARM,Asia,Armenia,1/30/2022,366433,2085,2103.143,8046,5,2.571,131788.056,749.873,756.398,2893.753,1.798,0.925,1.95,,,,,,,,,2728079,4673,977.465,1.674,6780,2.429,0.324,3.1,tests performed,1883413,1032249,842213,8951,,8290,67.74,37.12,30.29,0.32,2982,4623,0.166,,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,2780472,,,,
ARM,Asia,Armenia,1/31/2022,367795,1362,2199.429,8053,7,3.571,132277.901,489.845,791.027,2896.271,2.518,1.284,1.84,,,,,,,,,2735969,7890,980.292,2.827,7091,2.541,0.346,2.9,tests performed,,,,,,7966,,,,,2865,4410,0.159,,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,2780472,20066,38.13,7.41,7216.7603
ARM,Asia,Armenia,2/1/2022,370922,3127,2455.857,8056,3,3.429,133402.53,1124.629,883.252,2897.35,1.079,1.233,1.76,,,,,,,,,2745627,9658,983.752,3.46,7368,2.64,0.373,2.7,tests performed,,,,,,7642,,,,,2748,4197,0.151,,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,2780472,,,,
ARM,Asia,Armenia,2/2/2022,374878,3956,2745.143,8060,4,3.857,134825.31,1422.78,987.294,2898.788,1.439,1.387,1.68,,,,,,,,,2755222,9595,987.19,3.438,7681,2.752,0.391,2.6,tests performed,,,,,,7317,,,,,2632,3984,0.143,,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,2780472,,,,
ARM,Asia,Armenia,2/3/2022,379266,4388,3006.857,8065,5,4.286,136403.46,1578.149,1081.42,2900.587,1.798,1.541,1.58,,,,,,,,,2764079,8857,990.364,3.173,7702,2.76,0.403,2.5,tests performed,,,,,,6993,,,,,2515,3771,0.136,,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,2780472,,,,
ARM,Asia,Armenia,2/4/2022,383458,4192,3100.571,8075,10,5.714,137911.117,1507.658,1115.124,2904.183,3.597,2.055,1.48,,,,,,,,,2772936,8857,993.537,3.173,7919,2.837,0.417,2.4,tests performed,,,,,,6669,,,,,2399,3558,0.128,,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,2780472,,,,
ARM,Asia,Armenia,2/5/2022,387490,4032,3306,8081,6,5.714,139361.231,1450.114,1189.007,2906.341,2.158,2.055,1.38,,,,,,,,,2779576,6640,995.916,2.379,8024,2.875,0.419,2.4,tests performed,,,,,,6345,,,,,2282,3346,0.12,,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,2780472,,,,
ARM,Asia,Armenia,2/6/2022,389957,2467,3360.571,8086,5,5.714,140248.49,887.259,1208.633,2908.139,1.798,2.055,1.27,,,,,,,,,2784379,4803,997.637,1.721,8043,2.882,0.423,2.4,tests performed,1925556,1054178,858981,12397,,6020,69.25,37.91,30.89,0.45,2165,3133,0.113,,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,2780472,,,,
ARM,Asia,Armenia,2/7/2022,391588,1631,3399,8097,11,6.286,140835.081,586.591,1222.454,2912.096,3.956,2.261,1.16,,,,,,,,,2791186,6807,1000.076,2.439,7888,2.826,0.419,2.4,tests performed,,,,,,6099,,,,,2194,3220,0.116,,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,2780472,,,,
ARM,Asia,Armenia,2/8/2022,394074,2486,3307.429,8102,5,6.571,141729.174,894.093,1189.521,2913.894,1.798,2.363,1.05,,,,,,,,,2798483,7297,1002.69,2.614,7551,2.706,0.416,2.4,tests performed,,,,,,6178,,,,,2222,3308,0.119,,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,2780472,,,,
ARM,Asia,Armenia,2/9/2022,396885,2811,3143.857,8108,6,6.857,142740.153,1010.979,1130.692,2916.052,2.158,2.466,0.96,,,,,,,,,2806119,7636,1005.426,2.736,7271,2.605,0.402,2.5,tests performed,,,,,,6257,,,,,2250,3396,0.122,,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,2780472,,,,
ARM,Asia,Armenia,2/10/2022,399727,2842,2923,8114,6,7,143762.282,1022.129,1051.26,2918.21,2.158,2.518,0.9,,,,,,,,,2812862,6743,1007.842,2.416,6969,2.497,0.388,2.6,tests performed,,,,,,6336,,,,,2279,3483,0.125,,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,2780472,,,,
ARM,Asia,Armenia,2/11/2022,402403,2676,2706.429,8145,31,10,144724.709,962.427,973.37,2929.359,11.149,3.597,0.86,,,,,,,,,2820111,7249,1010.44,2.597,6739,2.415,0.367,2.7,tests performed,,,,,,6415,,,,,2307,3571,0.128,,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,2780472,,,,
ARM,Asia,Armenia,2/12/2022,404805,2402,2473.571,8157,12,10.857,145588.591,863.882,889.623,2933.675,4.316,3.905,0.82,,,,,,,,,2825300,5189,1012.299,1.859,6532,2.34,0.359,2.8,tests performed,,,,,,6494,,,,,2336,3659,0.132,,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,2780472,,,,
ARM,Asia,Armenia,2/13/2022,406379,1574,2346,8167,10,11.571,146154.682,566.091,843.742,2937.271,3.597,4.162,0.79,,,,,,,,,2829545,4245,1013.82,1.521,6452,2.312,0.343,2.9,tests performed,1971565,1080404,872336,,,6573,70.91,38.86,31.37,,2364,3747,0.135,,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,2780472,,,,
ARM,Asia,Armenia,2/14/2022,407074,695,2212.286,8186,19,12.714,146404.639,249.958,795.651,2944.104,6.833,4.573,0.74,,,,,,,,,2834904,5359,1015.74,1.92,6245,2.238,0.327,3.1,tests performed,,,,,,6069,,,,,2183,3418,0.123,,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.776,2780472,,,,
